timestamp,gpu_index,power_draw_W
1623673246.425,0,47.46
1623673246.428,1,45.66
1623673246.531,0,47.42
1623673246.534,1,45.62
1623673246.637,0,47.42
1623673246.642,1,45.62
1623673246.745,0,47.42
1623673246.748,1,45.62
1623673246.851,0,47.49
1623673246.853,1,45.59
1623673246.956,0,47.42
1623673246.959,1,45.61
1623673247.062,0,47.42
1623673247.065,1,45.7
1623673247.168,0,47.53
1623673247.172,1,45.63
1623673247.277,0,47.36
1623673247.28,1,45.64
1623673247.383,0,47.52
1623673247.385,1,45.63
1623673247.488,0,47.52
1623673247.491,1,45.61
1623673247.597,0,47.52
1623673247.6,1,45.72
1623673247.703,0,47.55
1623673247.708,1,45.64
1623673247.811,0,47.44
1623673247.814,1,45.64
1623673247.918,0,47.52
1623673247.921,1,45.72
1623673248.024,0,47.45
1623673248.026,1,45.64
1623673248.129,0,47.46
1623673248.132,1,45.54
1623673248.235,0,47.56
1623673248.239,1,45.66
1623673248.342,0,47.55
1623673248.345,1,45.66
1623673248.448,0,47.51
1623673248.45,1,45.7
1623673248.553,0,47.49
1623673248.556,1,45.57
1623673248.659,0,47.39
1623673248.664,1,45.58
1623673248.768,0,47.53
1623673248.771,1,45.73
1623673248.874,0,47.49
1623673248.876,1,45.67
1623673248.98,0,47.55
1623673248.986,1,45.73
1623673249.089,0,47.46
1623673249.091,1,45.54
1623673249.194,0,47.45
1623673249.197,1,45.73
1623673249.301,0,47.39
1623673249.305,1,45.59
1623673249.408,0,47.57
1623673249.428,1,45.63
1623673249.565,0,47.6
1623673249.568,1,45.69
1623673249.671,0,47.54
1623673249.674,1,45.81
1623673249.777,0,47.62
1623673249.78,1,45.71
1623673249.883,0,47.6
1623673249.886,1,45.7
1623673249.989,0,47.51
1623673249.992,1,45.69
1623673250.095,0,47.42
1623673250.097,1,45.61
1623673250.203,0,47.39
1623673250.207,1,45.69
1623673250.31,0,47.41
1623673250.313,1,45.69
1623673250.416,0,47.49
1623673250.418,1,45.67
1623673250.523,0,47.39
1623673250.526,1,45.59
1623673250.629,0,47.42
1623673250.632,1,45.69
1623673250.735,0,47.51
1623673250.738,1,45.69
1623673250.841,0,47.31
1623673250.843,1,45.69
1623673250.946,0,47.45
1623673250.952,1,45.63
1623673251.054,0,47.43
1623673251.057,1,45.6
1623673251.16,0,47.51
1623673251.163,1,45.7
1623673251.266,0,47.51
1623673251.269,1,45.7
1623673251.373,0,47.42
1623673251.375,1,45.7
1623673251.478,0,47.52
1623673251.481,1,45.72
1623673251.586,0,47.44
1623673251.589,1,45.61
1623673251.692,0,47.39
1623673251.694,1,45.69
1623673251.797,0,47.49
1623673251.8,1,45.69
1623673251.903,0,47.41
1623673251.906,1,45.6
1623673252.008,0,47.51
1623673252.013,1,45.69
1623673252.116,0,47.54
1623673252.119,1,45.72
1623673252.222,0,47.52
1623673252.225,1,45.63
1623673252.328,0,47.52
1623673252.331,1,45.61
1623673252.433,0,47.42
1623673252.436,1,45.61
1623673252.539,0,47.44
1623673252.542,1,45.53
1623673252.648,0,47.41
1623673252.65,1,45.69
1623673252.753,0,47.41
1623673252.756,1,45.69
1623673252.859,0,47.48
1623673252.862,1,45.67
1623673252.965,0,47.49
1623673252.968,1,45.58
1623673253.07,0,47.41
1623673253.075,1,45.6
1623673253.178,0,47.41
1623673253.181,1,45.69
1623673253.284,0,47.51
1623673253.287,1,45.72
1623673253.39,0,47.44
1623673253.393,1,45.63
1623673253.496,0,47.42
1623673253.499,1,45.7
1623673253.601,0,47.42
1623673253.604,1,45.7
1623673253.71,0,47.42
1623673253.713,1,45.61
1623673253.816,0,47.41
1623673253.819,1,45.69
1623673253.922,0,47.42
1623673253.924,1,45.61
1623673254.027,0,47.39
1623673254.03,1,45.59
1623673254.133,0,47.57
1623673254.138,1,45.58
1623673254.241,0,49.19
1623673254.244,1,45.66
1623673254.347,0,47.65
1623673254.349,1,45.74
1623673254.452,0,47.54
1623673254.455,1,54.77
1623673254.558,0,47.58
1623673254.561,1,45.76
1623673254.664,0,47.63
1623673254.666,1,45.63
1623673254.772,0,47.64
1623673254.775,1,45.75
1623673254.879,0,47.64
1623673254.882,1,45.72
1623673254.985,0,47.55
1623673254.988,1,45.81
1623673255.093,0,47.64
1623673255.096,1,45.72
1623673255.199,0,47.71
1623673255.202,1,45.72
1623673255.304,0,47.61
1623673255.307,1,45.7
1623673255.41,0,47.61
1623673255.414,1,45.7
1623673255.517,0,47.64
1623673255.521,1,45.73
1623673255.624,0,47.63
1623673255.627,1,45.72
1623673255.729,0,47.67
1623673255.732,1,45.67
1623673255.835,0,47.57
1623673255.838,1,45.66
1623673255.941,0,47.55
1623673255.943,1,45.63
1623673256.046,0,47.55
1623673256.049,1,45.63
1623673256.155,0,47.55
1623673256.158,1,45.73
1623673256.261,0,47.55
1623673256.264,1,45.73
1623673256.367,0,47.64
1623673256.369,1,45.73
1623673256.472,0,47.55
1623673256.475,1,45.72
1623673256.578,0,47.61
1623673256.583,1,45.7
1623673256.686,0,47.61
1623673256.688,1,45.71
1623673256.791,0,47.61
1623673256.795,1,45.72
1623673256.897,0,47.64
1623673256.9,1,45.72
1623673257.003,0,47.64
1623673257.006,1,45.66
1623673257.109,0,47.55
1623673257.112,1,45.64
1623673257.217,0,47.45
1623673257.22,1,45.65
1623673257.323,0,47.64
1623673257.326,1,45.72
1623673257.429,0,47.64
1623673257.431,1,45.72
1623673257.534,0,47.64
1623673257.537,1,45.72
1623673257.64,0,47.51
1623673257.645,1,45.72
1623673257.748,0,47.61
1623673257.751,1,45.7
1623673257.853,0,47.61
1623673257.856,1,45.71
1623673257.959,0,47.55
1623673257.962,1,45.73
1623673258.065,0,47.62
1623673258.068,1,45.72
1623673258.17,0,47.58
1623673258.173,1,45.69
1623673258.279,0,47.48
1623673258.282,1,45.67
1623673258.386,0,47.6
1623673258.389,1,45.69
1623673258.492,0,47.6
1623673258.495,1,45.69
1623673258.6,0,47.58
1623673258.603,1,45.66
1623673258.706,0,47.56
1623673258.709,1,45.66
1623673258.811,0,47.56
1623673258.814,1,45.57
1623673258.917,0,47.48
1623673258.922,1,45.76
1623673259.024,0,47.55
1623673259.028,1,45.74
1623673259.131,0,49.71
1623673259.134,1,47.79
1623673259.237,0,47.68
1623673259.24,1,45.78
1623673259.343,0,47.71
1623673259.349,1,45.8
1623673259.451,0,47.64
1623673259.454,1,45.73
1623673259.557,0,47.62
1623673259.56,1,45.71
1623673259.663,0,47.65
1623673259.666,1,45.75
1623673259.769,0,47.61
1623673259.772,1,45.7
1623673259.875,0,47.59
1623673259.878,1,45.78
1623673259.983,0,47.61
1623673259.986,1,45.78
1623673260.09,0,47.61
1623673260.093,1,45.69
1623673260.196,0,47.59
1623673260.199,1,45.77
1623673260.304,0,47.68
1623673260.307,1,45.77
1623673260.41,0,47.68
1623673260.413,1,45.69
1623673260.516,0,47.67
1623673260.519,1,46.04
1623673260.624,0,47.54
1623673260.627,1,45.8
1623673260.73,0,47.55
1623673260.733,1,45.74
1623673260.836,0,47.62
1623673260.839,1,45.72
1623673260.942,0,47.52
1623673260.945,1,45.7
1623673261.048,0,47.64
1623673261.052,1,45.82
1623673261.155,0,47.51
1623673261.158,1,45.7
1623673261.261,0,47.44
1623673261.263,1,45.83
1623673261.366,0,47.62
1623673261.369,1,45.8
1623673261.472,0,47.51
1623673261.475,1,45.8
1623673261.578,0,47.49
1623673261.581,1,45.79
1623673261.683,0,47.42
1623673261.686,1,45.7
1623673261.789,0,47.52
1623673261.794,1,45.8
1623673261.897,0,47.54
1623673261.9,1,45.72
1623673262.002,0,47.52
1623673262.005,1,45.81
1623673262.108,0,47.59
1623673262.111,1,45.78
1623673262.214,0,47.51
1623673262.217,1,45.69
1623673262.32,0,47.51
1623673262.323,1,45.8
1623673262.429,0,47.51
1623673262.431,1,45.69
1623673262.535,0,47.51
1623673262.538,1,45.79
1623673262.64,0,47.49
1623673262.643,1,45.78
1623673262.749,0,47.58
1623673262.752,1,45.66
1623673262.855,0,47.51
1623673262.858,1,45.78
1623673262.961,0,47.51
1623673262.964,1,45.79
1623673263.07,0,47.55
1623673263.073,1,45.83
1623673263.176,0,47.52
1623673263.179,1,45.82
1623673263.282,0,47.52
1623673263.284,1,45.72
1623673263.387,0,47.42
1623673263.39,1,45.81
1623673263.493,0,47.62
1623673263.497,1,45.8
1623673263.6,0,47.42
1623673263.603,1,45.7
1623673263.706,0,47.49
